tweet,date,city,lat,lon
Espectacular virgen para el día de la madre. Tejida a mano¡ https://t.co/NKlRqo6Uux,2021-05-06 01:54:45,Neiva,2.927299,-75.281885
"🚨#ATENCIÓN🚨
COE NACIONAL AUTORIZA LAS SERENATAS POR EL DÍA DE LA MADRE 👇
https://t.co/Qz4nCHYzCI https://t.co/kiDVAuEoKm",2021-05-06 01:53:59,Neiva,2.927299,-75.281885
"[#ATENCIÓN] Grupos musicales deberán cumplir con serie de requisitos. 
👉https://t.co/kru0nEXnlw https://t.co/v6UOTSB8U8",2021-05-06 00:54:37,Neiva,2.927299,-75.281885
Panaderías con promociones y servicio a domicilio por el Día de la Madre https://t.co/DJgcfZCYwl,2021-05-06 00:20:00,Neiva,2.927299,-75.281885
COE Nacional autoriza serenatas por el Día de la Madre https://t.co/GuF2Rcvs0k,2021-05-06 00:05:52,Neiva,2.927299,-75.281885
"¡Hola amigos! Estoy muy contenta de compartir con ustedes la Serenata Virtual del “Homenaje al Ruiseñor de America, Julio Jaramillo” que he preparado para el Día de la Madre. Si desean regalársela a sus mamitas envíenme un mensaje directo para más información. ♥️🇪🇨 #DiaDeLaMadre https://t.co/t3MY3S1bW9",2021-05-05 23:52:21,Neiva,2.927299,-75.281885
"🗞️[BOLETÍN] COE Nacional aprueba protocolo que permite a músicos laborar en el #DíaDeLaMadre

Más información en 👉https://t.co/SS0cvQOxHp

#SerenatasAMamá https://t.co/2cuLD24bth",2021-05-05 23:42:16,Neiva,2.927299,-75.281885
"Este domingo disfruta del Día de la Madre con 50% de descuento en estas tres pelis.
Podrás ver “Madre Luna”, “Huahua” y “Cuando ellos se fueron”, solo por este día a un precio especial.
Visita https://t.co/chmqaoAFXU y no te pierdas de estas increíbles pelis 🎉
#DiadelaMadre https://t.co/2xSaXo03s4",2021-05-05 23:12:13,Neiva,2.927299,-75.281885
"🗞️ [BOLETÍN] COE Nacional aprueba protocolo que permite a músicos laborar en el #DíaDeLaMadre

Más información en 👉 https://t.co/ficeOF3OCq

#SerenatasAMamá https://t.co/vrzAnv5i7I",2021-05-05 23:07:53,Neiva,2.927299,-75.281885
"Porque siempre está, porque da lo mejor de ella para que en el futuro seas alguien grande. Por esas y mil razones más, celebramos el Día de la madre todos los días 🥰😍 https://t.co/Ecd8PpN6Dk https://t.co/QVR8ytFadB",2021-05-05 23:03:00,Neiva,2.927299,-75.281885
"¿Tienes todo listo para celebrar a Mamá? 

Nosotros sí, y lo haremos en compañía de Maximo Escaleras, nuestro querido y gran artista, quien nos apoyará en este especial por el Día de la Madre 💐🌸🌹🌸🌹💐.

Te esperamos #DesdeElEscenario de #Sarime este viernes 7, a las 19:00. https://t.co/4UOYad9Bdo",2021-05-05 22:50:57,Neiva,2.927299,-75.281885
"¡Camsoda tiene un nuevo concurso para ti!

Participa en el TikTok / Reels Hot Milf Contest 🤩

Para todas nuestras modelos MILFS, en la  celebración del Día de la Madre: haz tu mejor TikTok/Reel enseñándonos tu lado más sexy y coqueto. 😏 https://t.co/hxqlvasesO",2021-05-05 22:34:33,Neiva,2.927299,-75.281885
"Serenatas por el Día de la Madre se realizarán (desde el viernes 7 al domingo 9 de mayo entre 09H00 y 20H00)
INFORME: https://t.co/EuEhupPdxa",2021-05-05 22:30:14,Neiva,2.927299,-75.281885
"El COE Nacional decidió aprobar, el 5 de mayo de 2021, la solicitud del Ministerio de Cultura y Patrimonio de permitir la circulación de los grupos artísticos para realizar serenatas por el Día de la Madre https://t.co/1eXg5ZVOeg",2021-05-05 22:18:07,Neiva,2.927299,-75.281885
COE autoriza a mariachis y músicos brindar serenatas por el Día de la Madre https://t.co/oFCLum8azY https://t.co/YJrBsnVt8M,2021-05-05 22:10:03,Neiva,2.927299,-75.281885
@RadioGitanaEC @radio Buenas tardes @RadioGitanaEC quisiera inscribirme para el sorteo por el día de la Madre,2021-05-05 22:02:11,Neiva,2.927299,-75.281885
"Autorizar la solicitud presentada por el Ministerio de Cultura y Patrimonio, para implementar el “Protocolo Para Que Trabajadores De La Cultura Del Campo De La Música Puedan Laborar De Manera Excepcional En La Celebración Del Día De La Madre En Mayo De 2021.”, para lo cual se…",2021-05-05 21:53:14,Neiva,2.927299,-75.281885
"Diario @elcomerciocom titula: ""Mariachis podrán cantarle a mamá desde el viernes hasta el domingo"". 
De nada sirve tanto encierro, si otros andarán por la calle. 
Es irónico, pero aquí está la nota: https://t.co/BavZIRrbgc
#Ecuador 
#EcuadorSeVacuna 
#FelizDiadeLaMadre",2021-05-05 21:51:36,Neiva,2.927299,-75.281885
"@joseaardila En el día de la madre, históricamente, aumentan las muertes por riñas",2021-05-05 21:43:13,Neiva,2.927299,-75.281885
Mi mamá se fue al cielo vísperas de un día de la madre. Nunca me recuperaré de eso y esta fecha es horrible para mi. No quiero pensar en cómo están los niños de la señora que mataron los sicarios por confusión en la #Kennedy. Cómo vivirán ellos esta fecha de ahora en adelante?😭,2021-05-05 21:23:23,Neiva,2.927299,-75.281885
El clásico del astillero se podrá aplazar. Lo que no se aplaza es la clásica parrillada por el Día de la Madre.,2021-05-05 21:20:38,Neiva,2.927299,-75.281885
"Antonia Collection llega para celebrar el Día de la Madre y el quinto aniversario de la marca… Búscala en Instagram como: Alma Design 

https://t.co/2r2UODHnlH",2021-05-05 20:49:39,Neiva,2.927299,-75.281885
"¿Aún no sabes que regalarle a mamá? En tiempos de crisis, qué mejor que apoyar a la industria local y darle el mejor regalo a mamá. Revisa esta lista de productos hechos en Ecuador y elige tu favorito.

https://t.co/8B9gGlQMc2",2021-05-05 20:47:55,Neiva,2.927299,-75.281885
"Van ""solamente"" 24 muertos en una semana de vandalismo, terrorismo y pillaje.

Y digo ""solamente"" pues en un día de la madre normal, hay en promedio 75 asesinatos.

Son datos y hay que darlos. 🤷‍♂️

Así que sí, la policía y el ejército #NosEstanCuidando.",2021-05-05 20:33:10,Neiva,2.927299,-75.281885
"Mamá se merece que la mimes este domingo y por ese día ¡te regalamos el delivery! 🎁🛵
Utiliza tus tarjetas #Visa y #Mastercard de Banco del Austro para pedir comida mediante apps y el envío corre a nuestra cuenta 🎉. 
Beneficios en https://t.co/mNTzLQJFWQ
*Aplican condiciones https://t.co/Jsan6QsBgw",2021-05-05 20:28:29,Neiva,2.927299,-75.281885
"Serenatas por el Día de la Madre se realizarán (desde el viernes 7 al domingo 9 de mayo entre 09H00 y 20H00)
INFORME: https://t.co/EuEhupPdxa https://t.co/37UCHkQHpx",2021-05-05 20:19:15,Neiva,2.927299,-75.281885
@Andreas84643357 Mounstro el que mando a dar la orden de asesinar los niños o esos mismos que no piensan que ellos también tienen hijos como los van a mirar el día de mañana acabaron con lo más sagrado que tiene una madre son Los HIJOS,2021-05-05 20:09:53,Neiva,2.927299,-75.281885
"José Jaramillo 
Gobernador del Azuay 
Tema: COE autoriza serenatas por el día de la madre 
Entrevistas de Telerama Noticias 
https://t.co/2XcfowOdAt a través de @teleramaec",2021-05-05 20:09:38,Neiva,2.927299,-75.281885
"🔴#ATENCIÓN | El #COE_Nacional autorizó a @Cultura_Ec, en el marco de la celebración del Día de la Madre, que trabajadores del campo de la música puedan laborar de manera excepcional desde este viernes, 7 de mayo hasta el domingo, 9 de mayo, de 09h00 a 20h00. https://t.co/pitovRf27v",2021-05-05 20:04:15,Neiva,2.927299,-75.281885
"@eldeltupe @haprostata Si solo te importa la diferenciación x la nacionalidad sí, tan nazionalista como la derecha española q tanto criticas. Al principio pensaba que eras un cuñao de los de q mal día, a ti se te muere la madre y a mi me sale un grano pero que insistas en el tema no es casualidad.",2021-05-05 19:57:15,Neiva,2.927299,-75.281885
Mariachis podrán salir a cantar en Ecuador por el Día de la Madre. https://t.co/6ZlKZb49OF https://t.co/jmI1cptKL7,2021-05-05 19:49:32,Neiva,2.927299,-75.281885
Mariachis podrán salir a cantar en Ecuador por el Día de la Madre      https://t.co/q2hFKZbb8X,2021-05-05 19:16:14,Neiva,2.927299,-75.281885
"#AtenciónEcuador🚨 El #COENacional autoriza serenatas por el Día de la Madre. Esta normativa estará vigente el 7,8 y 9 de mayo, entre las 09:00 y 20:00. Los espectáculos deberán realizarse únicamente en exteriores. https://t.co/kZggr52HrE",2021-05-05 19:14:36,Neiva,2.927299,-75.281885
Mariachis podrán salir a cantar en Ecuador por el Día de la Madre    https://t.co/q2hFKZbb8X,2021-05-05 19:12:53,Neiva,2.927299,-75.281885
"⭕️ El COE Nacional aprueba el Protocolo para la realización de serenatas por el Día de la Madre. Artistas y gestores culturales podrán laborar de 09h00 a 20h00 de viernes, sábado y domingo. https://t.co/GCsbMLGXz1",2021-05-05 18:45:30,Neiva,2.927299,-75.281885
"Informe tras mitad del  día del desarrollo de la Madre de Todas las Marchas en #Colombia
https://t.co/qEidSPtMWL",2021-05-05 18:44:06,Neiva,2.927299,-75.281885
"#Actualidad | El COE Nacional aprobó que los gremios de mariachis puedan brindar serenatas este domingo 9 de mayo por el #DíaDeLaMadre.

https://t.co/WOhADJbUI7 https://t.co/gpvuVkgPFx",2021-05-05 18:29:33,Neiva,2.927299,-75.281885
Hola🥰🥰 los invito a seguir mi emprendimiento en ig @elidesigns.ec Ayer lancé una nueva colección para el día de la madre😍🤩🌹 https://t.co/AWbXcvtkou,2021-05-05 18:27:14,Neiva,2.927299,-75.281885
"Sí habrá serenatas a mamá. El COE Nacional autoriza a los trabajadores de la cultura (músicos, cantantes) que laboren este viernes, sábado y domingo (Día de la Madre), de 9 am a 8 pm, como una excepción de quienes podrán movilizarse durante el toque de queda. https://t.co/2Y5zHdAKLt",2021-05-05 18:15:39,Neiva,2.927299,-75.281885
"@MrLinkEc Hay un Sorteo en la cuenta de 
(@fammatti.ec)en instagram por el día de la madre https://t.co/hRawuQqpLW",2021-05-05 18:12:26,Neiva,2.927299,-75.281885
"Amigos de Twitter, les recomiendo estas hermosas creaciones en chocolate para el Día de la Madre, realizadas por una talentosa mujer @anita_tigua 

https://t.co/H8FbFgrt2Y https://t.co/JTlPB0ltmQ",2021-05-05 18:03:10,Neiva,2.927299,-75.281885
"Recuerda que tenemos hermosos proyectos para celebrar fechas especiales, en esta ocasión Anase #Medellín trae estos bouquet para el día de la madre. No olvides que con tu compra apoyas la labor social que realizamos en beneficio de los héroes de Colombia.
👉¡Pide los tuyos ahora! https://t.co/ODOLKBbqlp",2021-05-05 17:51:18,Neiva,2.927299,-75.281885
#ATENCIÓN | Autorizan serenatas con mariachis por el Día de la Madre durante el confinamiento. ¿Protocolos? » https://t.co/y8viin8Y3d https://t.co/GJn1Dq7jqt,2021-05-05 17:50:00,Neiva,2.927299,-75.281885
"Chocolates personalizados con tu logo para Mamá en su día. Envío a todo el Ecuador. https://t.co/dPqC1GJPhB 

#chocofreak  #regalosempresariales #regalosacorporativos #regalosecuador #regalosquito #regalosguayaquul #diadelamadre #regalosdiadelamadre #ecuador https://t.co/mQD4wj9luu",2021-05-05 17:49:31,Neiva,2.927299,-75.281885
"Ya que se viene el día de la madre estaba pensando; si fuera mamá y me regalaran un electrodoméstico por “mi día”, con el mismo vuelo lo devolviera jajaja ¡que locura!",2021-05-05 17:44:07,Neiva,2.927299,-75.281885
Yo amo a mi mamá pero qué ganas de cancelar el pedido del regalo del día de la madre cada vez que se pone a defender a la policía,2021-05-05 17:35:00,Neiva,2.927299,-75.281885
"Con una total de 120.000 envíos gestionados por Packlink, la mayor plataforma tecnológica de contratación de envíos de paquetería para particulares y empresas, el ecommerce marca cifras récord por El Día de la Madre.
https://t.co/uV74ul1Fcd",2021-05-05 17:30:12,Neiva,2.927299,-75.281885
"Chocolates! El regalo preferido para Mamá en su día. Envío a domicilio para todo el Ecuador. https://t.co/3kyvVIDwcc 
 #chocofreak #regalosadomicilioquito #regalosadomicilioecuador #regalosecuador #regalosquito #regalosguayaquul #diadelamadre #regalosdiadelamadre #quito #ecuador https://t.co/oBXRcfgk9t",2021-05-05 17:21:01,Neiva,2.927299,-75.281885
El Comité de Operaciones de Emergencia Nacional mantiene las restricciones para el Día de la Madre https://t.co/GnTvKgPoe5,2021-05-05 17:19:57,Neiva,2.927299,-75.281885
"Hoy el país tiene que despedir a otro joven que salio a las calles a ejercer y pedir sus derechos,en Colombia no hay empleo para nosotros pero si hay sangre a causa del estado, fortaleza para la madre del joven Lucas asesinado el día de ayer en Pereira. #ALUCASLOMATOELGOBIERNO",2021-05-06 13:16:16,Armenia,4.533889,-75.681111
"El país vuelto mierda y mi mamá echando indirectazos sobre el regalo del día de la madre, ahora no señora. https://t.co/4nUn0p7MZX",2021-05-06 12:43:43,Armenia,4.533889,-75.681111
"En otro orden de cosas.... hace un día de putísima madre pa sentarse en una terraza y enrearse de cervezas y después de copas hasta que llegue la hora del toque de queda.
#enviaratodas",2021-05-06 09:15:57,Armenia,4.533889,-75.681111
La madre pa el que me dañe mi día de cumpleaños.,2021-05-06 04:35:51,Armenia,4.533889,-75.681111
"#DondeVivirBlog Pronto se acerca el día de la madre, este año muchas familias tendrán una celebración diferente debido al COVID-19.
Te compartimos algunas ideas para que celebres este día junto a esa maravillosa mujer
Sigue leyendo esta entrada de blog  https://t.co/8mm36zOGLW https://t.co/bIGuO38zbY",2021-05-05 23:00:01,Armenia,4.533889,-75.681111
"Aparte de la MELENA, es que hoy me he mirado al espejo y le he dicho a mi madre ""cualquier día me da el pipijerbe y me corto otra vez, que ya lo tengo muy largo""

QUE LO TENGO LARGO DIGO, PUES SI LO TENGO A LA ALTURA DE LA NUCA XDDDDDDD",2021-05-05 22:58:10,Armenia,4.533889,-75.681111
@IvanDuque que le mandan a decir todas las mamas que gracias por aplazar el día de la madre y volverlo un día de luto. Gracias viejo eres lo peor que ha tenido el país luego de burribe.,2021-05-05 15:30:59,Armenia,4.533889,-75.681111
"@CaracolRadio @GarethSella lo que justifica la muerte es que son vándalos pero al otro día sale la madre del difunto contando que era un muchacho del común del barrio, y no de disidencias farc o bacrim los verdaderos criminales; siguen sueltos robando y matando",2021-05-05 14:34:59,Armenia,4.533889,-75.681111
"Estamos tan cerca del día de la madre y más de una pasará un día mortífero recordando el hijo que el ESTADO MATÓ.

#SOSColombiaNosEstanMatando",2021-05-05 08:09:23,Armenia,4.533889,-75.681111
"Por perder a su único hijo, los demás no lo bajan de vándalo, y sólo se trata de un joven con pocas oportunidades, que un día se llenó de valentía y salió a la calle a gritar su indignación, a luchar por sus derechos, y que lastimosamente no volverá a llegar a casa, con su madre.",2021-05-05 01:59:03,Armenia,4.533889,-75.681111
"Anabel lo del día de la madre es muy rastrero porque Tom no tiene madre
#TierraDeNadie4",2021-05-04 23:30:36,Armenia,4.533889,-75.681111
Gracias a la lucha por la educación pública yo pude estudiar porque hago parte de ese porcentaje de la población con madre cabeza de familia a quien el Estado le negó muchas veces las garantías mínimas y quien no goza de una pensión al día de hoy.,2021-05-04 19:38:46,Armenia,4.533889,-75.681111
"al final siempre es la misma puta mierda, echarle la culpa a tu madre que curra 18 horas al día, no a la empresa que se está riendo de todos nosotros en nuestra puta cara mientras creemos que la fauna marina la estamos destruyendo nosotros con las pajitas, y no las redes de pesca",2021-05-04 19:06:13,Armenia,4.533889,-75.681111
"@RevistaSemana De lo que se preocupa este huevon, con severo para Nacional encima y sigue pensando en que no se reúnan en el día de la madre.",2021-05-04 15:38:41,Armenia,4.533889,-75.681111
Ahora entiendo porque el gobierno aplazó la celebración del día de la madre... Por los hijos que planeaba matar. #SOSColombiaDDHH #SOSColmbia,2021-05-04 14:50:09,Armenia,4.533889,-75.681111
"Quisiera que el domingo, día de la madre, pudiésemos salir a reclamar un futuro viable para nuestros hijos, quisiera soñar con que se nos garantizarán nuestros derechos a manifestarnos y marchar libremente.",2021-05-04 14:30:17,Armenia,4.533889,-75.681111
"@m_ebrard Ten tantita madre tu y Mario Delgado son los responsables directos
Ustedes le apostaron a la calidad más baja en los materiales de construcción 
Y la certificación el mismo día de la apertura 
Solo demuestra que son la peor basura en México en 30 años
Ojalá la Frg y la SFP",2021-05-04 05:14:49,Armenia,4.533889,-75.681111
mi mamá sigue mariquiando con defender a los tombos y le embolato el regalo del día de la madre,2021-05-04 03:58:46,Armenia,4.533889,-75.681111
"Alguien del directorio conservador  de ibague 
que nos informe si este año van a hacer el bingo del día de la madre o si nos toca esperar al año entrante que haya elecciones?",2021-05-03 23:34:28,Armenia,4.533889,-75.681111
Dizque publícame por fis una historia con el reels de mi pag y yo no bb no es el momento y salí fue regañada que porque el comercio sigue y yo como gorda yo tengo como 5 pags en instagram pero no es momento de ofrecer la edición del día de la madre morrrr,2021-05-03 22:21:03,Armenia,4.533889,-75.681111
"@FaciMouna Jajajaaaaja me mel, feliz día de la madre dice.....!!! 🙄🙄🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",2021-05-03 21:19:11,Armenia,4.533889,-75.681111
"El día de la madre sin madre es uno de los días más tristes para quien no la tenga
#SVÚltimaHora3M",2021-05-03 20:30:41,Armenia,4.533889,-75.681111
@MaoVidalGarcia Ya se que pedir de regalo del día de la madre(?),2021-05-03 17:56:11,Armenia,4.533889,-75.681111
Los Reyes celebran el Día de la Madre con sus hijas en la ópera https://t.co/7SVxuiBl9H https://t.co/bFwA4sYBRr,2021-05-03 15:15:28,Armenia,4.533889,-75.681111
Ayer iba a poner un tweet de como Pablo me felicitó el día de la madre pero al final no lo subí. Hoy me levanto con esto. https://t.co/rEgZyZ7qD4,2021-05-03 12:34:06,Armenia,4.533889,-75.681111
"Mi madre nunca ha podido dormir tranquila por la ausencia de una vivienda propia, hoy a día lucha cada día porque en mi mesa no falte plato de comida y asimismo ha solicitado a infinitud de bancos préstamos de interés social con la intención de tener un techo",2021-05-03 03:25:39,Armenia,4.533889,-75.681111
@desgraciadaxx Same tía mi abuela dice que no quiere más macetas pero hoy se ha encelado de mi madre porque le he regalado una magnolia por el día de la madre jsjsjsjs,2021-05-02 20:36:27,Armenia,4.533889,-75.681111
me parece fatal que nadie me haya felicitado el dia de la madre teniendo los exs q tengo,2021-05-02 19:05:41,Armenia,4.533889,-75.681111
¡Feliz Día de la Madre a todas las mamás! #DiaDeLaMadre https://t.co/4eb3Iwy6At,2021-05-02 15:33:18,Armenia,4.533889,-75.681111
"#CIRINEOelROCIO | ¡FELIZ DÍA DE LA MADRE! ¡VIVA LA MADRE DE DIOS! https://t.co/mgj5PUwX9S : El fervor de los hijos a una Madre, la exaltación de la Fe ante la Madre de Dios. #Rocío21Cirineo #CIRINEOelROCÍO #lunesdepentecostes #Pentecostes #RocíoDeEsperanza #RocíodeEsperanza2021",2021-05-02 15:29:18,Armenia,4.533889,-75.681111
"Mía hijas, mis tesoros ... Feliz día de la madre a todas 🌼 https://t.co/YA8TkNWLZJ",2021-05-02 14:06:24,Armenia,4.533889,-75.681111
@CarlotaLlauger @InspirinGirlsE Has felicitado a tu nueva mejor amiga rocío carrasco  en el día de la madre?????? 🤣🤣🤣🤣🤣🤣,2021-05-02 13:26:25,Armenia,4.533889,-75.681111
Tan feliz día de la madre no le podréis desear a vuestras madres si yo no soy su nuera digo yo,2021-05-02 12:53:32,Armenia,4.533889,-75.681111
Feliz día de la madre https://t.co/XlEktxTmXB,2021-05-02 12:53:28,Armenia,4.533889,-75.681111
"Quiero también felicitar en el día de la madre
a esos padres que ejercen de madres y que son más de lo que nos creemos.
#felicidadescampeones.",2021-05-02 12:14:01,Armenia,4.533889,-75.681111
"Feliz día, mi niña!
Porque aunque no te hayan dejado has sido y eres la mejor mamá! 
Una madre capaz de anteponerse a todo con tal de q a sus hijos no les rozara ni el aire, lástima q no supieran valorarlo... pero estoy segura q tu enano te adora! ❤
#FelizDiaDeLaMadreRocio https://t.co/fuQ9AyODy1",2021-05-02 11:20:13,Armenia,4.533889,-75.681111
Feliz día de la madre a todas ❤ https://t.co/v2gFAriJFB,2021-05-02 10:57:40,Armenia,4.533889,-75.681111
Día de la madre💚 https://t.co/Sn34FnogIO,2021-05-02 10:44:58,Armenia,4.533889,-75.681111
Rocío Ruiz y la presidenta del Club Malasmadres reflexionan sobre la igualdad con motivo del Día de la Madre https://t.co/tz3WBjpYXC,2021-05-02 10:42:37,Armenia,4.533889,-75.681111
"Feliz día de la madre a rocío carrasco......🤣🤣🤣🤣 bueno mejor no, ya si eso, cuando sea el día de la ""mala madre"" entonces 🙄🙄🙄",2021-05-02 10:32:01,Armenia,4.533889,-75.681111
"#ViveAndalucia | Andalucía, madre de todos los que quieran venir a visitarnos. Te acogerá, arropará, protegerá y sorprenderá cada día. 😋 

¡Feliz Día de la Madre! 👩‍🦰 https://t.co/I4ad0XP6pY",2021-05-02 10:30:08,Armenia,4.533889,-75.681111
Regalazos del día de la madre 🥰 Deseando devorar el libro de @NConcostrina https://t.co/Urv5VU1RCh,2021-05-02 09:56:18,Armenia,4.533889,-75.681111
Feliz día de la madre ❤️🌹 https://t.co/7u18r4mjmD,2021-05-02 09:07:12,Armenia,4.533889,-75.681111
@DeluxeSabado Ojalá q mande a la madre a la mierda q es lo q se merece!!! Y por cierto...feliz dia de la madre a la mala madre.....1🙄🙄🤮🤮,2021-05-02 09:00:27,Armenia,4.533889,-75.681111
"A los q la vida no os la haya arrebatado, disfrutarla, amarla, apreciarla, quererla. No la abandonéis. Nunca sabe uno cuando desgraciadamente dejen de estar, pero ese día siempre llega y sentiréis que algo bajo tus pies se derrumba. Feliz Día de la Madre. Y a la mía, donde esté❤️",2021-05-02 08:59:24,Armenia,4.533889,-75.681111
"@alejandralcc respeta anda, q es el dia de la madre",2021-05-02 08:43:26,Armenia,4.533889,-75.681111
"'Madre, tú eres ya, no tuya, sino mía.
te has ido dando como la luna sobre el agua.
toda tu claridad se ha reflejado
inmensa sobre mi alma'

Celebra este día con 'La nunca poseída' de Pilar Paz Pasamar del Centro Andaluz de las Letras #CAL:
https://t.co/mJFuDlxj2H

@CulturaAND https://t.co/lftPh5cWo5",2021-05-02 07:30:09,Armenia,4.533889,-75.681111
"En mi casa nunca celebramos el Día de la madre ni el Día del padre porque mi padre dice que es una pamplina porque nos aguanta todos los días y mi madre dice que es un día inventado por el corte inglés para vender... Ahí queda eso 😬

Aún así, feliz día mamás de mi Twitter 😘",2021-05-02 07:07:26,Armenia,4.533889,-75.681111
"¡Buenos días!
Este primer domingo de mayo se celebra el  DIA de la madre en España.
El pueblo de Madrid se levanta contra Napoleón Bonaparte, en lo que se vino a llamar el Levantamiento del 2 de mayo, dando inicio a la Guerra de la Independencia. 
#DíaDeLaMadre
#Napoleón
#2deMayo https://t.co/9Iji0IreQT",2021-05-02 06:34:03,Armenia,4.533889,-75.681111
Día de la Madre https://t.co/qlJKf9dj0u a través de @granadahoy,2021-05-02 06:12:18,Armenia,4.533889,-75.681111
Feliz día de la madre a todos... https://t.co/JpMFrtHFei,2021-05-02 05:54:25,Armenia,4.533889,-75.681111
"@Anabelbeltrg @Comelibros_69 Maravillosa!! Me la regaló mi hija en mi cumpleaños (no creemos en eso del Día de la madre, invento de los grandes almacenes para vender)",2021-05-01 18:52:58,Armenia,4.533889,-75.681111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/DGdrqdCAjZ",2021-05-01 18:15:02,Armenia,4.533889,-75.681111
👭DÍA DE LA MADRE👭 ¿Todavía no sabes qué vas a regalarle a tu madre? Atenta a nuestra selección de regalos súper originales con los que es imposible no acertar https://t.co/tsMWOFBOOU https://t.co/tg5nmYEdFY,2021-05-01 17:30:01,Armenia,4.533889,-75.681111
"Este año el mejor regalo es el abrazo de mi madre después de tanto tiempo. Hoy es un día especial y mañana también 😊❤️

Lo celebro con esperanza y la ilusión de recuperar poco a poco la normalidad que tanto echamos de menos. https://t.co/QHfjbKhvNd",2021-05-01 17:08:49,Armenia,4.533889,-75.681111
"Mñn es el día de la madre!! Turquía está confinada y quizás sus niñas estén en Estambul!! Ha grabado antes para poder estar con sus hijas en este día tan bonito y ya no puede moverse de Estambul 

OğlumEfeHoşgeldin
#EnginAkyürek #TubaBüyüküstün #SefirinKızı #MavSan",2021-05-01 16:33:42,Armenia,4.533889,-75.681111
@CorreosAtiende como envuelvo el arma para el dia de la madre,2021-05-01 10:18:27,Armenia,4.533889,-75.681111
"En menos tiempo “llorar y llorar, llorar y llorar” y celebrarán el día de la madre Llevándola al cementerio o ellos asfixiados IMBECILES https://t.co/Su706J0Uly",2021-05-01 07:55:28,Armenia,4.533889,-75.681111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/t7ehQDTSzy",2021-04-30 20:15:02,Armenia,4.533889,-75.681111
👭DÍA DE LA MADRE👭 ¿Todavía no sabes qué vas a regalarle a tu madre? Atenta a nuestra selección de regalos súper originales con los que es imposible no acertar https://t.co/HWzQCGEAjt https://t.co/jqKowhG2gs,2021-04-30 20:00:01,Armenia,4.533889,-75.681111
espero que tengáis preparaos los regalos pa el día de la madre a todas las chavalas a las que les habéis comido las tetas,2021-04-30 16:43:10,Armenia,4.533889,-75.681111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/IgY2ULyk03",2021-04-30 15:30:01,Armenia,4.533889,-75.681111
"El 26 de abril se celebró el día del buen pastoral. El padre Humberto Gómez Morales párroco de la parroquia Madre del Salvador, del barrio La Francia, lo conmemoró con una misa a la que asistieron familiares y allegados quienes le desearon un feliz y bendecido día.",2021-04-30 14:26:43,Armenia,4.533889,-75.681111
Mi regalo del día de la madre a rebufo como siempre https://t.co/kfpAUoppue,2021-04-30 13:04:39,Armenia,4.533889,-75.681111
la muy cinica de rosa Benito que deje de defender a Rocio F que a dia de hoy es una mujer y otra contribuidora al maltrato de su madre,2021-04-30 12:45:16,Armenia,4.533889,-75.681111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/vYeUeMRfJF",2021-04-30 10:15:02,Armenia,4.533889,-75.681111
"#MesdelasMadres #DiaDeLaMadre  #Ibague  Pregunte no más! Serenata de Lujo para el día de la Madre en Ibague, pregunte por la gran promoción hasta el 10 de Mayo! 🔥🔥 https://t.co/Usn92K8Rss",2021-04-30 02:59:35,Armenia,4.533889,-75.681111
Los Petroñeros van a celebrar el día de la MADRE con ella contagiada en un hospital y/o ellos moribundos. Y PETROMUERTE pendiente ................................de la forma en que les puede sacar el culo,2021-04-30 02:23:31,Armenia,4.533889,-75.681111
"Hasta hoy he sido solo un observador en esta red, pero hoy que necesito la ayuda de todos, voy a ver si logro tener el impacto que busco. @Clinicaaman @saluddecaldas @SecSaludMzles Mi madre ingresó hacia el medio día a la clinica Aman de Manizales con posible apendicitis....abro",2021-04-29 23:36:38,Armenia,4.533889,-75.681111
"@ELTIEMPO Cómo decia mi mamá : el dia de la madre es de 365 dias, ni uno más, ni uno menos y no necesito regalos, con que me demuestren su amor me basta y me sobra. @FenalcoQuindio @FenalcoNacional",2021-04-29 21:06:09,Armenia,4.533889,-75.681111
@telecincoes Mejor la felicitamos por el día de la madre 🤣🤣🤣🤣 menuda mierda de madre......🤮🤮🤮🤮,2021-04-29 20:48:04,Armenia,4.533889,-75.681111
"El fascista presidente Duque cree que me puede aplazar el día de la madre, valla aplacela a la suya, no sea marrano.",2021-04-29 20:22:02,Armenia,4.533889,-75.681111
"👭DÍA DE LA MADRE👭 Si todavía andas buscando regalo y tu madre es de las que derrochan estilo, en esta selección de vestidos encuentras regalo seguro https://t.co/8ZPl8XcbCD",2021-04-29 20:10:02,Armenia,4.533889,-75.681111
